
------- Starting Log at: 10/10/2024, 14:06:30
This Arduino Board: Arduino Leonardo (COM4) on Port: COM4
USBCDCNeeded: 1
Enabled the watchdog with max countdown of 8000 milliseconds!

Seconds,VBat,A2Dval,SecsLeft,%CapRemain,Ch/Dis
9005,992,525,0,0,D,999
9007,992,525,0,0,D,999
9009,992,525,0,0,D,999
9011,992,525,0,0,D,999
9013,992,525,0,0,D,999
9015,994,526,0,0,D,1001
9017,994,526,0,0,D,1001
9019,994,526,0,0,D,1001
9021,994,526,0,0,D,1001
9023,994,526,0,0,D,1001
9025,992,514,0,0,D,978
9027,992,523,0,0,D,995
9029,992,523,0,0,D,995
9031,992,524,0,0,D,997
9033,992,524,0,0,D,997
9035,992,525,0,0,D,999
9037,992,525,0,0,D,999
9039,992,525,0,0,D,999
9041,992,525,0,0,D,999
9043,992,525,0,0,D,999
9045,992,524,0,0,D,997
9047,993,526,0,0,D,1001
9049,994,526,0,0,D,1001
9051,994,526,0,0,D,1001
9053,994,526,0,0,D,1001
9055,994,526,0,0,D,1001
9057,994,526,0,0,D,1001
9059,994,526,0,0,D,1001
9061,992,522,0,0,D,993
9063,992,523,0,0,D,995
9065,992,524,0,0,D,997
9067,992,524,0,0,D,997
9069,992,524,0,0,D,997
9071,992,525,0,0,D,999
9073,992,525,0,0,D,999
9075,992,525,0,0,D,999
9077,992,525,0,0,D,999
9079,992,525,0,0,D,999
9081,992,525,0,0,D,999
9083,992,525,0,0,D,999
9085,993,526,0,0,D,1001
9087,994,526,0,0,D,1001
9089,994,526,0,0,D,1001
9091,994,526,0,0,D,1001
9093,994,526,0,0,D,1001
9095,994,526,0,0,D,1001
9097,992,522,0,0,D,993
9099,992,523,0,0,D,995
9101,992,524,0,0,D,997
9103,992,524,0,0,D,997
9105,992,524,0,0,D,997
9107,992,524,0,0,D,997
9109,992,525,0,0,D,999
9111,992,525,0,0,D,999
9113,992,525,0,0,D,999
9115,992,525,0,0,D,999
9117,992,525,0,0,D,999
9119,993,526,0,0,D,1001
9121,994,526,0,0,D,1001
9123,994,526,0,0,D,1001
9125,994,526,0,0,D,1001
9127,994,526,0,0,D,1001
9129,994,526,0,0,D,1001
9131,994,526,0,0,D,1001
9133,993,518,0,0,D,986
9135,993,523,0,0,D,995
9137,993,523,0,0,D,995
9139,993,524,0,0,D,997
9141,993,524,0,0,D,997
9143,993,524,0,0,D,997
9145,993,525,0,0,D,999
9147,993,525,0,0,D,999
9149,993,525,0,0,D,999
9151,993,525,0,0,D,999
9153,993,525,0,0,D,999
9155,993,525,0,0,D,999
9157,994,525,0,0,D,999
9159,994,525,0,0,D,999
9161,994,526,0,0,D,1001
9163,994,526,0,0,D,1001
9165,994,526,0,0,D,1001
9167,994,526,0,0,D,1001
9169,994,526,0,0,D,1001
9171,993,518,0,0,D,986
9173,993,523,0,0,D,995
9175,993,523,0,0,D,995
9177,993,524,0,0,D,997
9179,993,524,0,0,D,997
9181,993,524,0,0,D,997
9183,993,525,0,0,D,999
9185,993,525,0,0,D,999
9187,993,525,0,0,D,999
9189,993,525,0,0,D,999
9191,993,525,0,0,D,999
9193,993,525,0,0,D,999
9195,993,525,0,0,D,999
9197,994,526,0,0,D,1001
9199,994,526,0,0,D,1001
9201,994,526,0,0,D,1001
9203,994,526,0,0,D,1001
9205,994,526,0,0,D,1001
9207,994,526,0,0,D,1001
9209,994,526,0,0,D,1001
9211,993,520,0,0,D,990
9213,993,523,0,0,D,995
9215,993,524,0,0,D,997
9217,993,524,0,0,D,997
9219,993,524,0,0,D,997
9221,993,524,0,0,D,997
9223,993,524,0,0,D,997
9225,993,525,0,0,D,999
9227,993,525,0,0,D,999
9229,993,525,0,0,D,999
9231,993,525,0,0,D,999
9233,993,525,0,0,D,999
9235,993,525,0,0,D,999
9237,994,526,0,0,D,1001
9239,994,526,0,0,D,1001
9241,994,526,0,0,D,1001
9243,994,526,0,0,D,1001
9245,994,526,0,0,D,1001
9247,994,526,0,0,D,1001
9249,994,526,0,0,D,1001
9251,993,522,0,0,D,993
9253,993,523,0,0,D,995
9255,993,524,0,0,D,997
9257,993,524,0,0,D,997
9259,993,524,0,0,D,997
9261,993,524,0,0,D,997
9263,993,524,0,0,D,997
9265,993,525,0,0,D,999
9267,993,525,0,0,D,999
9269,993,525,0,0,D,999
9271,993,525,0,0,D,999
9273,993,525,0,0,D,999
9275,993,525,0,0,D,999
9277,994,526,0,0,D,1001
9279,994,526,0,0,D,1001
9281,994,526,0,0,D,1001
9283,994,526,0,0,D,1001
9285,994,526,0,0,D,1001
9287,994,526,0,0,D,1001
9289,994,526,0,0,D,1001
9291,994,526,0,0,D,1001
9293,993,522,0,0,D,993
9295,993,523,0,0,D,995
9297,993,524,0,0,D,997
9299,993,524,0,0,D,997
9301,993,524,0,0,D,997
9303,993,525,0,0,D,999
9305,993,525,0,0,D,999
9307,993,525,0,0,D,999
9309,993,525,0,0,D,999
9311,993,525,0,0,D,999
9313,993,525,0,0,D,999
9315,993,525,0,0,D,999
9317,994,526,0,0,D,1001
9319,994,526,0,0,D,1001
9321,994,526,0,0,D,1001
9323,994,526,0,0,D,1001
9325,994,526,0,0,D,1001
9327,994,526,0,0,D,1001
9329,994,526,0,0,D,1001
9331,994,526,0,0,D,1001
9333,994,526,0,0,D,1001
9335,993,520,0,0,D,990
9337,993,523,0,0,D,995
9339,993,523,0,0,D,995
9341,993,524,0,0,D,997
9343,993,524,0,0,D,997
9345,993,524,0,0,D,997
9347,993,524,0,0,D,997
9349,993,525,0,0,D,999
9351,993,525,0,0,D,999
9353,993,525,0,0,D,999
9355,993,525,0,0,D,999
9357,993,525,0,0,D,999
9359,993,525,0,0,D,999
9361,993,525,0,0,D,999
9363,994,526,0,0,D,1001
9365,994,526,0,0,D,1001
9367,994,526,0,0,D,1001
9369,994,526,0,0,D,1001
9371,994,526,0,0,D,1001
9373,994,526,0,0,D,1001
9375,994,526,0,0,D,1001
9377,994,526,0,0,D,1001
9379,993,518,0,0,D,986
9381,993,522,0,0,D,993
9383,993,523,0,0,D,995
9385,993,524,0,0,D,997
9387,993,524,0,0,D,997
9389,993,524,0,0,D,997
9391,993,524,0,0,D,997
9393,993,525,0,0,D,999
9395,993,525,0,0,D,999
9397,993,525,0,0,D,999
9399,993,525,0,0,D,999
9401,993,525,0,0,D,999
9403,993,525,0,0,D,999
9405,993,525,0,0,D,999
9407,994,525,0,0,D,999
9409,994,526,0,0,D,1001
9411,994,526,0,0,D,1001
9413,994,526,0,0,D,1001
9415,994,526,0,0,D,1001
9417,994,526,0,0,D,1001
9419,994,526,0,0,D,1001
9421,994,526,0,0,D,1001
9423,994,526,0,0,D,1001
9425,992,521,0,0,D,992
9427,992,523,0,0,D,995
9429,992,523,0,0,D,995
9431,992,524,0,0,D,997
9433,992,524,0,0,D,997
9435,992,524,0,0,D,997
9437,992,524,0,0,D,997
9439,992,524,0,0,D,997
9441,992,525,0,0,D,999
9443,992,525,0,0,D,999
9445,992,525,0,0,D,999
9447,992,525,0,0,D,999
9449,992,525,0,0,D,999
9451,992,525,0,0,D,999
9453,992,525,0,0,D,999
9455,993,526,0,0,D,1001
9457,994,526,0,0,D,1001
9459,994,526,0,0,D,1001
9461,994,526,0,0,D,1001
9463,994,526,0,0,D,1001
9465,994,526,0,0,D,1001
9467,994,526,0,0,D,1001
9469,994,526,0,0,D,1001
9471,993,519,0,0,D,988
9473,993,522,0,0,D,993
9475,993,523,0,0,D,995
9477,993,524,0,0,D,997
9479,993,524,0,0,D,997
9481,993,524,0,0,D,997
9483,993,524,0,0,D,997
9485,993,524,0,0,D,997
9487,993,525,0,0,D,999
9489,993,525,0,0,D,999
9491,993,525,0,0,D,999
9493,993,525,0,0,D,999
9495,993,525,0,0,D,999
9497,993,525,0,0,D,999
9499,993,525,0,0,D,999
9501,993,525,0,0,D,999
9503,994,526,0,0,D,1001
9505,994,526,0,0,D,1001
9507,994,526,0,0,D,1001
9509,994,526,0,0,D,1001
9511,994,526,0,0,D,1001
9513,994,526,0,0,D,1001
9515,994,526,0,0,D,1001
9517,994,526,0,0,D,1001
9519,994,526,0,0,D,1001
9521,993,522,0,0,D,993
9523,993,523,0,0,D,995
9525,993,523,0,0,D,995
9527,993,524,0,0,D,997
9529,993,524,0,0,D,997
9531,993,524,0,0,D,997
9533,993,524,0,0,D,997
9535,993,525,0,0,D,999
9537,993,525,0,0,D,999
9539,993,525,0,0,D,999
9541,993,525,0,0,D,999
9543,993,525,0,0,D,999
9545,993,525,0,0,D,999
9547,993,525,0,0,D,999
9549,993,525,0,0,D,999
9551,993,525,0,0,D,999
9553,994,525,0,0,D,999
9555,994,526,0,0,D,1001
9557,994,526,0,0,D,1001
9559,994,526,0,0,D,1001
9562,994,526,0,0,D,1001
9564,994,526,0,0,D,1001
9566,994,526,0,0,D,1001
9568,994,526,0,0,D,1001
9570,992,514,0,0,D,978
9572,992,522,0,0,D,993
9574,992,523,0,0,D,995
9576,992,524,0,0,D,997
9578,992,524,0,0,D,997
9580,992,524,0,0,D,997
9582,992,524,0,0,D,997
9584,992,524,0,0,D,997
9586,992,524,0,0,D,997
9588,992,525,0,0,D,999
9590,992,525,0,0,D,999
9592,992,525,0,0,D,999
9594,992,525,0,0,D,999
9596,992,525,0,0,D,999
9598,992,525,0,0,D,999
9600,992,525,0,0,D,999
9602,992,525,0,0,D,999
9604,993,526,0,0,D,1001
9606,994,526,0,0,D,1001
9608,994,526,0,0,D,1001
9610,994,526,0,0,D,1001
9612,994,526,0,0,D,1001
9614,994,526,0,0,D,1001
9616,994,526,0,0,D,1001
9618,994,526,0,0,D,1001
9620,994,526,0,0,D,1001
9622,992,521,0,0,D,992
9624,992,523,0,0,D,995
9626,992,523,0,0,D,995
9628,992,524,0,0,D,997
9630,992,524,0,0,D,997
9632,992,524,0,0,D,997
9634,992,524,0,0,D,997
9636,992,524,0,0,D,997
9638,992,525,0,0,D,999
9640,992,525,0,0,D,999
9642,992,525,0,0,D,999
9644,992,525,0,0,D,999
9646,992,525,0,0,D,999
9648,992,525,0,0,D,999
9650,992,525,0,0,D,999
9652,992,525,0,0,D,999
9654,993,525,0,0,D,999
9656,994,526,0,0,D,1001
9658,994,526,0,0,D,1001
9660,994,526,0,0,D,1001
9662,994,526,0,0,D,1001
9664,994,526,0,0,D,1001
9666,994,526,0,0,D,1001
9668,994,526,0,0,D,1001
9670,994,526,0,0,D,1001
9672,994,526,0,0,D,1001
9674,994,526,0,0,D,1001
9676,992,521,0,0,D,992
9678,992,523,0,0,D,995
9680,992,523,0,0,D,995
9682,992,524,0,0,D,997
9684,992,524,0,0,D,997
9686,992,524,0,0,D,997
9688,992,524,0,0,D,997
9690,992,524,0,0,D,997
9692,992,525,0,0,D,999
9694,992,525,0,0,D,999
9696,992,525,0,0,D,999
9698,992,525,0,0,D,999
9700,992,525,0,0,D,999
9702,992,525,0,0,D,999
9704,992,525,0,0,D,999
9706,992,525,0,0,D,999
9708,992,525,0,0,D,999
9710,992,525,0,0,D,999
9712,994,526,0,0,D,1001
9714,994,526,0,0,D,1001
9716,994,526,0,0,D,1001
9718,994,526,0,0,D,1001
9720,994,526,0,0,D,1001
9722,994,526,0,0,D,1001
9724,994,526,0,0,D,1001
9726,994,526,0,0,D,1001
9728,994,526,0,0,D,1001
9730,993,519,0,0,D,988
9732,993,522,0,0,D,993
9734,993,523,0,0,D,995
9736,993,524,0,0,D,997
9738,993,524,0,0,D,997
9740,993,524,0,0,D,997
9742,993,524,0,0,D,997
9744,993,524,0,0,D,997
9746,993,524,0,0,D,997
9748,993,524,0,0,D,997
9750,993,525,0,0,D,999
9752,993,525,0,0,D,999
9754,993,525,0,0,D,999
9756,993,525,0,0,D,999
9758,993,525,0,0,D,999
9760,993,525,0,0,D,999
9762,993,525,0,0,D,999
9764,993,525,0,0,D,999
9766,994,526,0,0,D,1001
9768,994,526,0,0,D,1001
9770,994,526,0,0,D,1001
9772,994,526,0,0,D,1001
9774,994,526,0,0,D,1001
9776,994,526,0,0,D,1001
9778,994,526,0,0,D,1001
9780,994,526,0,0,D,1001
9782,994,526,0,0,D,1001
9784,994,526,0,0,D,1001
9786,994,526,0,0,D,1001
9788,993,522,0,0,D,993
9790,993,523,0,0,D,995
9792,993,523,0,0,D,995
9794,993,524,0,0,D,997
9796,993,524,0,0,D,997
9798,993,524,0,0,D,997
9800,993,524,0,0,D,997
9802,993,524,0,0,D,997
9804,993,524,0,0,D,997
9806,993,525,0,0,D,999
9808,993,525,0,0,D,999
9810,993,525,0,0,D,999
9812,993,525,0,0,D,999
9814,993,525,0,0,D,999
9816,993,525,0,0,D,999
9818,993,525,0,0,D,999
9820,993,525,0,0,D,999
9822,993,525,0,0,D,999
9824,993,525,0,0,D,999
9826,994,526,0,0,D,1001
9828,994,526,0,0,D,1001
9830,994,526,0,0,D,1001
9832,994,526,0,0,D,1001
9834,994,526,0,0,D,1001
9836,994,526,0,0,D,1001
9838,994,526,0,0,D,1001
9840,994,526,0,0,D,1001
9842,994,526,0,0,D,1001
9844,994,526,0,0,D,1001
9846,993,520,0,0,D,990
9848,993,523,0,0,D,995
9850,993,523,0,0,D,995
9852,993,523,0,0,D,995
9854,993,524,0,0,D,997
9856,993,524,0,0,D,997
9858,993,525,0,0,D,999
9860,993,524,0,0,D,997
9862,993,524,0,0,D,997
9864,993,525,0,0,D,999
9866,993,525,0,0,D,999
9868,993,525,0,0,D,999
9870,993,525,0,0,D,999
9872,993,525,0,0,D,999
9874,993,525,0,0,D,999
9876,993,525,0,0,D,999
9878,993,525,0,0,D,999
9880,993,525,0,0,D,999
9882,993,525,0,0,D,999
9884,994,526,0,0,D,1001
9886,994,526,0,0,D,1001
9888,994,526,0,0,D,1001
9890,994,526,0,0,D,1001
9892,994,526,0,0,D,1001
9894,994,526,0,0,D,1001
9896,994,526,0,0,D,1001
9898,994,526,0,0,D,1001
9900,994,526,0,0,D,1001
9902,994,526,0,0,D,1001
9904,994,526,0,0,D,1001
9906,994,526,0,0,D,1001
9908,994,526,0,0,D,1001
9910,992,521,0,0,D,992
9912,992,523,0,0,D,995
9914,992,523,0,0,D,995
9916,992,524,0,0,D,997
9918,992,524,0,0,D,997
9920,992,524,0,0,D,997
9922,992,524,0,0,D,997
9924,992,524,0,0,D,997
9926,992,525,0,0,D,999
9928,992,525,0,0,D,999
9930,992,525,0,0,D,999
9932,992,525,0,0,D,999
9934,992,525,0,0,D,999
9936,992,525,0,0,D,999
9938,992,525,0,0,D,999
9940,992,525,0,0,D,999
9942,992,525,0,0,D,999
9944,992,525,0,0,D,999
9946,992,525,0,0,D,999
9948,993,526,0,0,D,1001
9950,994,526,0,0,D,1001
9952,994,526,0,0,D,1001
9954,994,526,0,0,D,1001
9956,994,526,0,0,D,1001
9958,994,526,0,0,D,1001
9960,994,526,0,0,D,1001
9962,994,526,0,0,D,1001
9964,994,526,0,0,D,1001
9966,994,526,0,0,D,1001
9968,994,526,0,0,D,1001
9970,994,526,0,0,D,1001
9972,993,520,0,0,D,990
9974,993,523,0,0,D,995
9976,993,523,0,0,D,995
9978,993,524,0,0,D,997
9980,993,524,0,0,D,997
9982,993,524,0,0,D,997
9984,993,524,0,0,D,997
9986,993,524,0,0,D,997
9988,993,524,0,0,D,997
9990,993,524,0,0,D,997
9992,993,525,0,0,D,999
9994,993,525,0,0,D,999
9996,993,525,0,0,D,999
9998,993,525,0,0,D,999
10000,993,525,0,0,D,999
10002,993,525,0,0,D,999
10004,993,525,0,0,D,999
10006,993,525,0,0,D,999
10008,993,525,0,0,D,999
10010,993,525,0,0,D,999
10012,993,525,0,0,D,999
10014,993,525,0,0,D,999
10016,994,526,0,0,D,1001
10018,994,526,0,0,D,1001
10020,994,526,0,0,D,1001
10022,994,526,0,0,D,1001
10024,994,526,0,0,D,1001
10026,994,526,0,0,D,1001
10028,994,526,0,0,D,1001
10030,994,526,0,0,D,1001
10032,994,526,0,0,D,1001
10034,994,526,0,0,D,1001
10036,994,526,0,0,D,1001
10038,993,519,0,0,D,988
10040,993,522,0,0,D,993
10042,993,523,0,0,D,995
10044,993,523,0,0,D,995
10046,993,524,0,0,D,997
10048,993,524,0,0,D,997
10050,993,524,0,0,D,997
10052,993,524,0,0,D,997
10054,993,524,0,0,D,997
10056,993,524,0,0,D,997
10058,993,525,0,0,D,999
10060,993,524,0,0,D,997
10062,993,525,0,0,D,999
10064,993,525,0,0,D,999
10066,993,525,0,0,D,999
10068,993,525,0,0,D,999
10070,993,525,0,0,D,999
10072,993,525,0,0,D,999
10074,993,525,0,0,D,999
10076,993,525,0,0,D,999
10078,993,525,0,0,D,999
10080,993,525,0,0,D,999
10082,994,526,0,0,D,1001
10084,994,526,0,0,D,1001
10086,994,526,0,0,D,1001
10088,994,526,0,0,D,1001
10090,994,526,0,0,D,1001
10092,994,526,0,0,D,1001
10094,994,526,0,0,D,1001
10096,994,525,0,0,D,999
10098,994,526,0,0,D,1001
10100,994,526,0,0,D,1001
10102,994,526,0,0,D,1001
10104,994,526,0,0,D,1001
10106,994,526,0,0,D,1001
10108,992,515,0,0,D,980
10110,992,522,0,0,D,993
10112,992,523,0,0,D,995
10114,992,523,0,0,D,995
10116,992,524,0,0,D,997
10118,992,524,0,0,D,997
10120,992,524,0,0,D,997
10122,992,524,0,0,D,997
10124,992,524,0,0,D,997
10126,992,524,0,0,D,997
10128,992,524,0,0,D,997
10130,992,525,0,0,D,999
10132,992,525,0,0,D,999
10134,992,525,0,0,D,999
10136,992,525,0,0,D,999
10138,992,525,0,0,D,999
10140,992,525,0,0,D,999
10142,992,525,0,0,D,999
10144,992,525,0,0,D,999
10146,992,525,0,0,D,999
10148,992,525,0,0,D,999
10150,992,525,0,0,D,999
10152,993,525,0,0,D,999
10154,993,525,0,0,D,999
10156,994,526,0,0,D,1001
10158,994,525,0,0,D,999
10160,994,526,0,0,D,1001
10162,994,526,0,0,D,1001
10164,994,526,0,0,D,1001
10166,994,526,0,0,D,1001
10168,994,526,0,0,D,1001
10170,994,526,0,0,D,1001
10172,994,526,0,0,D,1001
10174,994,526,0,0,D,1001
10176,994,526,0,0,D,1001
10178,994,526,0,0,D,1001
10180,994,526,0,0,D,1001
10182,994,526,0,0,D,1001
10184,993,522,0,0,D,993
10186,993,523,0,0,D,995
10188,993,523,0,0,D,995
10190,993,523,0,0,D,995
10192,993,524,0,0,D,997
10194,993,524,0,0,D,997
10196,993,524,0,0,D,997
10198,993,524,0,0,D,997
10200,993,524,0,0,D,997
10202,993,524,0,0,D,997
10204,993,525,0,0,D,999
10206,993,525,0,0,D,999
10208,993,525,0,0,D,999
10210,993,525,0,0,D,999
10212,993,525,0,0,D,999
10214,993,525,0,0,D,999
10216,993,525,0,0,D,999
10218,993,525,0,0,D,999
10220,993,525,0,0,D,999
10222,993,525,0,0,D,999
10224,993,525,0,0,D,999
10226,993,525,0,0,D,999
10228,993,525,0,0,D,999
10230,994,525,0,0,D,999
10232,994,526,0,0,D,1001
10234,994,526,0,0,D,1001
10236,994,526,0,0,D,1001
10238,994,526,0,0,D,1001
10240,994,526,0,0,D,1001
10242,994,526,0,0,D,1001
10244,994,526,0,0,D,1001
10246,994,526,0,0,D,1001
10248,994,526,0,0,D,1001
10250,994,526,0,0,D,1001
10252,994,526,0,0,D,1001
10254,994,526,0,0,D,1001
10256,994,526,0,0,D,1001
10258,994,526,0,0,D,1001
10260,993,520,0,0,D,990
10262,993,523,0,0,D,995
10264,993,523,0,0,D,995
10266,993,523,0,0,D,995
10268,993,524,0,0,D,997
10270,993,524,0,0,D,997
10272,993,524,0,0,D,997
10274,993,524,0,0,D,997
10276,993,525,0,0,D,999
10278,993,524,0,0,D,997
10280,993,524,0,0,D,997
10282,993,525,0,0,D,999
10284,993,525,0,0,D,999
10286,993,525,0,0,D,999
10288,993,525,0,0,D,999
10290,993,525,0,0,D,999
10292,993,525,0,0,D,999
10294,993,525,0,0,D,999
10296,993,525,0,0,D,999
10298,993,525,0,0,D,999
10300,993,525,0,0,D,999
10302,993,525,0,0,D,999
10304,993,525,0,0,D,999
10306,993,525,0,0,D,999
10308,993,525,0,0,D,999
10310,993,525,0,0,D,999
10312,994,525,0,0,D,999
10314,994,526,0,0,D,1001
10316,994,526,0,0,D,1001
10318,994,526,0,0,D,1001
10320,994,526,0,0,D,1001
10322,994,526,0,0,D,1001
10324,994,526,0,0,D,1001
10326,994,526,0,0,D,1001
10328,994,526,0,0,D,1001
10330,994,526,0,0,D,1001
10332,994,526,0,0,D,1001
10334,994,526,0,0,D,1001
10336,995,527,0,0,D,1003
10338,996,527,0,0,D,1003
10340,996,526,0,0,D,1001
10342,994,518,0,0,D,986
10344,993,522,0,0,D,993
10346,993,523,0,0,D,995
10348,993,523,0,0,D,995
10350,993,524,0,0,D,997
10352,993,524,0,0,D,997
10354,993,524,0,0,D,997
10356,993,524,0,0,D,997
10358,993,524,0,0,D,997
10360,993,524,0,0,D,997
10362,993,524,0,0,D,997
10364,993,524,0,0,D,997
10366,993,525,0,0,D,999
10368,993,525,0,0,D,999
10370,993,525,0,0,D,999
10372,993,525,0,0,D,999
10374,993,525,0,0,D,999
10376,993,525,0,0,D,999
10378,993,525,0,0,D,999
10380,993,525,0,0,D,999
10382,993,525,0,0,D,999
10384,993,525,0,0,D,999
10386,993,525,0,0,D,999
10388,993,525,0,0,D,999
10390,993,525,0,0,D,999
10392,993,525,0,0,D,999
10394,994,526,0,0,D,1001
10396,994,526,0,0,D,1001
10398,994,526,0,0,D,1001
10400,994,526,0,0,D,1001
10402,994,526,0,0,D,1001
10404,994,526,0,0,D,1001
10406,994,526,0,0,D,1001
10408,994,526,0,0,D,1001
10410,994,526,0,0,D,1001
10412,994,526,0,0,D,1001
10414,994,526,0,0,D,1001
10416,994,526,0,0,D,1001
10418,994,526,0,0,D,1001
10420,994,526,0,0,D,1001
10422,994,526,0,0,D,1001
10424,994,526,0,0,D,1001
10426,994,526,0,0,D,1001
10428,994,526,0,0,D,1001
10430,993,520,0,0,D,990
10432,993,522,0,0,D,993
10434,993,523,0,0,D,995
10436,993,523,0,0,D,995
10438,993,524,0,0,D,997
10440,993,524,0,0,D,997
10442,993,524,0,0,D,997
10444,993,524,0,0,D,997
10446,993,524,0,0,D,997
10448,993,523,0,0,D,995
10450,993,524,0,0,D,997
10452,993,525,0,0,D,999
10454,993,525,0,0,D,999
10456,993,525,0,0,D,999
10458,993,525,0,0,D,999
10460,993,525,0,0,D,999
10462,993,525,0,0,D,999
10464,993,525,0,0,D,999
10466,993,525,0,0,D,999
10468,993,525,0,0,D,999
10470,993,525,0,0,D,999
10472,993,525,0,0,D,999
10474,993,525,0,0,D,999
10476,993,525,0,0,D,999
10478,993,525,0,0,D,999
10480,993,525,0,0,D,999
10482,993,525,0,0,D,999
10484,993,525,0,0,D,999
10486,993,525,0,0,D,999
10488,993,525,0,0,D,999
10490,993,525,0,0,D,999
10492,994,526,0,0,D,1001
10494,994,525,0,0,D,999
10496,994,525,0,0,D,999
10498,994,525,0,0,D,999
